Ms. Evelyn A. Holzwarth,Hastings Public Library,227 East State Street,,Hastings,MI,49058-1817,eholzwarth@hastingspubliclibrary.com,2699454263,http://www.hastingspubliclibrary.org/,M-Th 9-8; F 9-6; Sa 9-3,13233,4,42.6488731,-85.2859907,47208,41%,67318,114526,8.65,2.27,14385,1.09,10810,8813,151256,11.43,29707,6134,50559
Ms. Jessica Wayne Keyser,Hazel Park Memorial Library,123 East Nine Mile Road,,Hazel Park,MI,48030-1845,jkeyser@hazel-park.lib.mi.us,2485464095,http://www.hazel-park.lib.mi.us,"M-Th 12-8; F 9-5; Sa,Su 12-4 (May 27-Sep 5 Closed Su)",16422,4,42.4614523,-83.1031812,34636,41%,50283,84919,5.17,0.91,8560,0.52,8531,8661,106164,6.46,32024,8878,93080
Ms. Lynn A. Mandaville,Henika District Library,149 South Main Street,,Wayland,MI,49348-1208,way@henikalibrary.org,2697922891,http://henikalibrary.org/,"M,W 9-8; Tu,Th,F 9-6; Sa 9-3",7135,3,42.6730085,-85.6432139,29918,45%,36832,66750,9.36,2.25,4628,0.65,8467,8373,51736,7.25,9360,2588,29673
Mr. Thomas J. Genson,Herrick District Library,300 South River Avenue,,Holland,MI,49423-3247,tgenson@herrickdl.org,6163553100,http://www.herrickdl.org,M-Tu 9-9; W-Sa 9-6; Closed on Sundays,107114,6,42.786178,-86.109757,334991,23%,1142703,1477694,13.8,4.56,83533,0.78,35926,44449,586253,5.47,135925,43596,324118
Ms. Kay Marie Brennan,Hesperia Community Library,80 South Division Street,,Hesperia,MI,49421-9004,heskb@hesperialibrary.org,2318549527,http://hesperialibrary.org,M-Th 10-7; F 10-5; Sa 10-3,5933,2,43.5682,-86.038756,11281,28%,29359,40640,6.85,1.21,4625,0.78,8109,5325,33012,5.56,7686,3202,33487
Ms. Judith I. Halloran,Highland Township Public Library,444 Beach Farm Circle,P.O. Box 277,Highland,MI,48357-0277,jhalloran@highland.lib.mi.us,2488872218,http://highland.lib.mi.us,"M-Th 10-8; F,Sa 10-5",19202,4,42.6430659,-83.6101488,58700,29%,146993,205693,10.71,2.2,23608,1.23,19515,15868,118653,6.18,25059,10691,93341
Ms. LeAnn R. Beckwith,Hillsdale Community Library,11 East Bacon Street,,Hillsdale,MI,49242-1615,lbeckwith@hillsdale-library.org,5174376470,http://www.hillsdale-library.org,"M-W 10-8; Th,F 10-5; Sa 10-2",13137,4,41.9199863,-84.6344345,19905,35%,36773,56678,4.31,1.28,15760,1.2,5200,3120,86500,6.58,18543,14282,44314
Ms. Shirley J. Roos,Holly Township Library,1116 North Saginaw Street,,Holly,MI,48442-1395,sroos@comcast.net,2486341754,http://www.hollytownshiplibrary.org,M-Th 9:30-8; F 9:30-5; Sa 9:30-3,23088,4,42.804674,-83.627023,17227,21%,64092,81319,3.52,1.68,620,0.03,2630,3773,40109,1.74,21604,8795,48479
Ms. Jonelle A. Ball,Home Township Library,329 East Main Street,P.O. Box 589,Edmore,MI,48829-0589,edmjb@llcoop.org,9894275241,http://edmore.llcoop.org/,"M,W 9-8; Tu,Th,F 9-5; Sa 10-2",4220,2,43.4080744,-85.0403994,10246,35%,19297,29543,7,1.44,3640,0.86,2673,2570,28500,6.75,7087,1632,20478
Trixie McMeeking,Homer Public Library,141 West Main Street,,Homer,MI,49245-1138,hpl@wowway.biz,5175683450,http://www.homerpl.michlibrary.org,M-W 10-5; Th 10-8; F 10-4; Sa 9-12,3926,1,42.145755,-84.8077635,12470,36%,22136,34606,8.81,1.48,780,0.2,3375,1815,43789,11.15,14822,3193,23404
Ms. Natalie A. Bazan,Hopkins District Library,118 East Main Street,P.O. Box 34,Hopkins,MI,49328-0366,hopnb@llcoop.org,2697937516,http://hopkins.llcoop.org/,M 10-8; Tu 10-5; W 10-8; Th Closed; F 10-5; Sa 10-1; Su Closed,4712,2,42.6240069,-85.7626774,6257,42%,8562,14819,3.14,0.82,857,0.18,3728,3425,12659,2.69,3328,3364,18144
Ms. Donna J. Alward,Houghton Lake Public Library,4431 West Houghton Lake Drive,,Houghton Lake,MI,48629-8713,dalward@hlpl.lib.mi.us,9893669230,http://www.hlpl.org/,"M-Th 10-7; F,Sa 10-5",15322,4,44.2979531,-84.7176683,8822,13%,59706,68528,4.47,1.39,485,0.03,3650,2246,86445,5.64,15317,10993,49442
Mr. Dennis M. Martin,Howard Miller Library,14 South Church Street,,Zeeland,MI,49464-1728,zeedm@llcoop.org,6167720874,http://www.ci.zeeland.mi.us/Community/Library/tabid/3557/Default.aspx,M-Th 9:30-8; F 9:30-5; Sa 9-1,18361,4,42.8120267,-86.0140915,123072,47%,138784,261856,14.26,2.97,8500,0.46,16535,12035,194365,10.59,9649,8310,88134
Donna Fischer,Howe Memorial Library,128 East Saginaw Street,P.O. Box 398,Breckenridge,MI,48615-0398,brecklib128@yahoo.com,9898423202,,M 10a-7p; W 10a-5p; Th 12p-7p,5531,2,43.4079073,-84.4783105,5927,32%,12348,18275,3.3,1.01,105,0.02,316,1185,10673,1.93,3007,2253,18007
Ms. Kathleen L. Zaenger,Howell Carnegie District Library,314 West Grand River Avenue,,Howell,MI,48843-2146,zaenger@howelllibrary.org,5175460720,http://howelllibrary.org,"M-Th 10-8; F,Sa 10-5; Su 12-4 (Memorial Day-Labor Day Closed Su )",52529,6,42.6080293,-83.9319439,251993,48%,277730,529723,10.08,3.04,75148,1.43,11795,7171,217348,4.14,44167,13361,174091
Ms. Joann E. Crater,Hudson Public Library,205 South Market Street,,Hudson,MI,49247-1319,joannatthelibrary@yahoo.com,5174483801,http://www.hudsonpl.michlibrary.org,M 1-6; Tu 9-6; W 9-5; Th 9-5; F 9-3; Sa 9-1,4240,2,41.8539788,-84.3537503,20816,52%,19216,40032,9.44,1,4307,1.02,10,741,48328,11.4,13074,2995,40197
Ms. Anne D. Hage,Huntington Woods Public Library,26415 Scotia Road,,Huntington Woods,MI,48070-1198,htwd@huntington-woods.lib.mi.us,2485439720,http://www.huntington-woods.lib.mi.us,M-Th 10-9; Sa 10-5; Su 1-5 (Jun 17-Sep 6 M-Th 10-9; F 10-5),8764,3,42.4852044,-83.1734023,22933,35%,42592,65525,7.48,1.2,825,0.09,2669,8084,97304,11.1,6127,4686,54611
Ms. Susan K. Dooley,Idlewild Public Library,6437 South Nelson Road,,Idlewild,MI,49642-9737,idlewildlibrary@yahoo.com,2317457652,,"M,Tu,W,F 2-6; Sa 10-2",761,1,43.9012879,-85.7622233,1279,21%,4896,6175,8.11,0.7,200,0.26,0,0,1989,2.61,3893,1643,8851
Ms. Cindy Lou Poquette,Indian River Area Library,3546 South Straits Highway,P.O. Box 160,Indian River,MI,49749-0160,indriv1@northland.lib.mi.us,2312388581,http://indianriverarealibrary.michlibrary.org,"Tu 10-8; W, Th, F 10-5:30; Sa 10-3",5584,2,45.410951,-84.613147,5379,21%,20689,26068,4.67,0.51,2915,0.52,2074,136,42200,7.56,4160,3416,51526
Ms. Janette F. Grice,Interlochen Public Library,9700 Riley Road,,Interlochen,MI,49643-0359,jgrice@tadl.org,2312766767,http://www.interlochenpubliclibrary.org/,"M,Tu,F,Sa 9-5; W,Th 9-8",5784,2,44.644078,-85.77094,19413,35%,36536,55949,9.67,1.19,6156,1.06,4283,4251,60249,10.42,10886,61081,47125
Ms. Sharon M. Van Ett,Ionia Community Library,126 East Main Street,,Ionia,MI,48846-1630,,6165273680,ioniacommunitylibrary.org,M-Th 10-8; F 10-6; Sa 10-2,21871,4,42.9828918,-85.0619029,37461,42%,51837,89298,4.08,2.2,16133,0.74,10560,7732,65130,2.98,11716,5694,40657
Ms. Stephanie Mallak Olson,Iosco-Arenac District Library,120 West Westover Street,,East Tawas,MI,48730-1287,s.olson@vlc.lib.mi.us,9893622651,http://www.ioscoarenaclibrary.org,M-F 8-4:30,41786,5,44.2807823,-83.4910333,35684,24%,113953,149637,3.58,1.44,33063,0.79,16055,12819,167908,4.02,42059,13705,103664
Ms. Elaine J. Erickson,Ironwood Carnegie Library,235 East Aurora Street,,Ironwood,MI,49938-2111,libraryboss@chartermi.net,9069320203,http://www.uproc.lib.mi.us/Ironwood/,"M-Th 9-7; F 9-6; Sa 9-2, Su Closed",8046,3,46.4549449,-90.1677272,13197,31%,29299,42496,5.28,1.46,645,0.08,2896,2556,45450,5.65,14309,2580,29203
John McNaughton,Ishpeming Carnegie Public Library,317 North Main Street,,Ishpeming,MI,49849-1994,johnmc@uproc.lib.mi.us,9064864381,http://www.uproc.lib.mi.us/ish,"F,Sa 9-5; Tu-Th 9-7 Closed Sunday & Monday",13600,4,46.4911496,-87.6690137,6710,17%,31831,38541,2.83,0.65,4850,0.36,2911,2228,38825,2.85,11442,4036,59351
Ms. Alicia I. Kershaw,J. C. Wheeler Public Library,P.O. Box 226,1576 S. Main,Martin,MI,49070-0226,booksbox226@yahoo.com,2696727875,http://wheelerpl.michlibrary.org/,M 12pm-7pm; T 10am-5pm; W 10am-5pm; Th Closed; F 10am-5pm; Sa 9am-1pm,6389,2,42.5366885,-85.6417532,6096,40%,9145,15241,2.39,0.9,1502,0.24,792,1687,13048,2.04,2677,1865,17021
Mr. Ishwar Laxminarayan,Jackson District Library,244 West Michigan Avenue,,Jackson,MI,49201-2230,ishwar@myjdl.com,5177884099,http://www.myjdl.com,M-F 8-5,160248,6,42.247956,-84.410803,206089,26%,578140,784229,4.89,1.66,125654,0.78,16713,17279,587461,3.67,155635,82989,471730
Ms. Glenna A. Ford,Jacquelin E. Opperman Memorial Library,Kingston Community Schools,5790 State Street,Kingston,MI,48741,gford@kingston.lib.mi.us,9896832500,http://www.kingston.lib.mi.us,"School Days: M,F 8-3; Tu,W,Th 8-3, 6-8; Sa 10-3, Non School Days: M Closed; Tu,F,Sa 10-3; W,Th 5-8",4080,2,43.4128031,-83.1955443,827,6%,12577,13404,3.29,0.33,1500,0.37,910,2511,13404,3.29,3977,2566,40887
Ms. Mary E. Miller,Jonesville District Library,310 Church Street,P.O. Box 184,Jonesville,MI,49250-1046,memiller@monroe.lib.mi.us,5178499701,http://jonesvilledistrictlibrary.michlibrary.org/,"M,W 11-8; Tu,Th,F 11-6; Sa 10-2",5945,2,41.983403,-84.6610229,9701,33%,19353,29054,4.89,0.72,20097,3.38,355,660,20642,3.47,4327,2280,40367
Ms. Dawn A. Pringle,Jordan Valley District Library,One Library Lane,P.O. Box 877,East Jordan,MI,49727-0877,dir@jvdl.info,2315367131,http://jvdl.info/,"M,W 9-7; Tu,Th,F 9-5; Sa 9-1; Su 1-5",7518,2,43.6546676,-84.8486159,11696,22%,41409,53105,7.06,1.23,6487,0.86,0,0,34980,4.65,8125,4953,43272
Ms. Ann S. Rohrbaugh,Kalamazoo Public Library,315 South Rose Street,,Kalamazoo,MI,49007-5270,AnnR@kpl.gov,2693429837,http://www.kpl.gov,M-Th 9-9; F 9-6; Sa 9-5; Su 1-5 (July 1-Sep 1 Th 9-6; Closed Su),123979,6,42.2896126,-85.5846591,296977,21%,1101383,1398360,11.28,3.27,273712,2.21,14321,14118,773370,6.24,265036,69329,427337
Mr. Bradley  Neil Chaplin,Kalkaska County Library,247 South Cedar Street,,Kalkaska,MI,49646-8011,kcldirector@yahoo.com,2312589411,http://www.kalkaskacounty.net/library.asp,"M,Tu,F,Sa 9-5; W-Th 9-8; Closed on Sunday",17153,4,44.7327104,-85.1767565,7200,22%,24977,32177,1.88,1,3219,0.19,381,339,35901,2.09,8846,9568,32178
Mr. Lance M. Werner,Kent District Library,"814 West River Center, N.E.",,Comstock Park,MI,49321-8955,lwerner@kdl.org,6167842007,http://www.kdl.org,M-F 8-5,398454,6,43.046347,-85.654014,1903084,30%,4534689,6437773,16.16,6.12,871361,2.19,200970,174486,3525415,8.85,455930,238792,1051607
Ms. Christine M. Collins,L'Anse Area School-Public Library,201 North 4th Street,,L'Anse,MI,49946-1499,ccollins@laschools.k12.mi.us,9065246213,http://www.uproc.lib.mi.us/las,M-F 7:30-6 (Summer: M-Th 9-3:30),9531,3,46.7607136,-88.4468639,773,7%,10265,11038,1.16,0.6,0,0,243,150,23286,2.44,60750,1108,18467
Ms. Sandra Chavez,Laingsburg Public Library,255 East Grand River Road,P.O. Box 280,Laingsburg,MI,48848-0280,mrssandrachavez@gmail.com,5176516282,www.Laingsburg.michlibrary.org,Tu-F 9-6; Sa 9-1,9233,3,42.8901467,-84.3504868,10000,27%,26642,36642,3.97,1.87,1300,0.14,1000,3000,32640,3.54,7800,5474,19550
Ms. Joan M. Schick,Lake Linden-Hubbell School/Public Library,601 Calumet Street,,Lake Linden,MI,49945-1002,llh-library@lakelinden.k12.mi.us,9062960698,http://www.lakelinden.k12.mi.us,"M,W,F 8-4; Tu,Th 8-8:30",3730,1,47.1938175,-88.4080658,7038,69%,3230,10268,2.75,0.66,402,0.11,177,173,15244,4.09,2403,837,15493
Ms. Constance M. Teachworth,Lake Odessa Community Library,1007 Fourth Avenue,,Lake Odessa,MI,48849-1023,lkocmt@llcoop.org,6163744591,http://www.lakeodessalibrary.org/,"Tu,Th 9-7; W,F 9-5; Sa 9-12",4168,2,42.7824044,-85.1382053,19304,42%,26329,45633,10.95,1.29,6322,1.52,6026,3099,17223,4.13,8520,1504,35447
Ms. Melissa A. Malcolm,Lapeer District Library,201 Village West Drive South,,Lapeer,MI,48446-1699,melissa@lib.lapeer.org,8106649521,http://www.library.lapeer.org/,M-F 8-5,61834,6,43.0533344,-83.3315474,80480,41%,115817,196297,3.17,1.89,12675,0.2,19879,26477,24000,0.39,41444,23173,103973
Mr. Ralph L. Weessies,Lawrence Memorial Public Library,107 North Main Street,P.O. Box 280,Climax,MI,49034-0280,lawrmemlib@ctsmail.net,2697464125,http://lawrenceclimax.michlibrary.org/,M 2-5; Tu-Th 2-7; Sa 9-12,2463,1,42.2385119,-85.3359078,933,23%,3043,3976,1.61,0.2,11,0,1,13,4339,1.76,731,929,19449
Ms. Mary Christine Roussel,Lawton Public Library,125 South Main Street,Drawer 520,Lawton,MI,49065-0520,marychrisr49@yahoo.com,2696245481,http://www.protopage.com/lawtonpubliclibrary,"M-W,F 10-7; Sa 10-2",1900,1,42.1672629,-85.8469539,8950,42%,12398,21348,11.24,0.52,104,0.05,98,626,16072,8.46,9707,750,40953
Mr. James B. Lenze,Leanna Hicks Public Library of Inkster,2005 Inkster Road,,Inkster,MI,48141,jlenze@inksterlibrary.org,3135632822,www.inksterlibrary.org,"Winter: M 10a-8p; T-Th 12p-8p; Sa 10a-4p Summer: M,W 10a-6p; Tu,Th 12p-8p; F 12p-4p ",25369,4,42.2957086,-83.3097386,10215,44%,12946,23161,0.91,0.53,9001,0.35,2672,2529,11642,0.46,11296,10647,43662
Ms. Deborah S. Stannard,Leelanau Township Library,119 East Nagonaba Street,P.O. Box 235,Northport,MI,49670-0235,leelanautwplib@yahoo.com,2313865131,http://www.leelanautownshiplibrary.org,"Tu,Th-Sa 9:30-5; W 3-8; Closed Sunday and Monday",2027,1,45.1297369,-85.6155028,4547,16%,24564,29111,14.36,1.02,2000,0.99,385,370,18000,8.88,6148,4110,28552
Ms. Andrea Lynee Estelle,Leighton Township Library,4451 12th Street,PO Box H,Moline,MI,49335-0250,molae@llcoop.org,6168774143,http://www.leightonlibrary.org/,"M,Th 10-8; W 1-8; F 1-5; Sa 10-1",4934,2,42.7396061,-85.6649995,28628,45%,35028,63656,12.9,2.77,1040,0.21,5706,6185,33800,6.85,3536,2189,22973
Ms. Sylvia J. Merz,Leland Township Public Library,203 East Cedar Street,P.O. Box 736,Leland,MI,49654-0736,lelandlibrary@lelandtownshiplibrary.org,2312569152,http://www.lelandtownshiplibrary.michlibrary.org,"M, Tu, Th, F 10-5; W 10-6; Sa 10-2",5857,2,45.0221494,-85.7620608,6861,19%,28445,35306,6.03,1.16,1872,0.32,1309,580,31658,5.41,9191,2944,30311
Ms. Teresa M. Nuber,Lenawee District Library,4459 West U.S. 223,,Adrian,MI,49221-9461,,5172631011,http://www.lenawee.lib.mi.us,M 10-9; Tu-Sa 10-6,46567,5,41.9054834,-84.0834943,54394,25%,163179,217573,4.67,2.45,12606,0.27,7053,10004,126320,2.71,21106,23554,88901
Ms. Karen Y. White-Owens,Lenox Township Library,58976 Main Street,,New Haven,MI,48048-2685,,5867493430,http://lenoxlibrary.org,M-Th 10-8; F 10-5; Sa 10-4 (May 28-Sep 3 Closed Sa),10470,3,42.733857,-82.808062,12132,26%,34055,46187,4.41,2.05,2130,0.2,7172,5245,32886,3.14,8820,2733,22476
Ms. Denise D. Schmidt,LeRoy Community Library,104 West Gilbert Street,P.O. Box 157,LeRoy,MI,49651,leroylibrary@att.net,2317684493,http://www.leroylibrary.michlibrary.org,"M,F 10-2; Tu,Th 1-6; W 12-5; Sa 10-1; Closed on Sundays",3585,1,44.0382313,-85.4535035,3586,23%,11931,15517,4.33,0.77,260,0.07,124,46,3879,1.08,667,332,20050
Ms. Mary K. Hill,Lincoln Township Public Library,2099 West John Beers Road,,Stevensville,MI,49127-9433,mhill@lincolntownshiplibrary.org,2694299575,http://www.lincolntownshiplibrary.org/,"M-Th 10-9; F,Sa 10-5",22258,4,42.015014,-86.503922,113576,40%,172223,285799,12.84,3.31,5482,0.25,5173,2070,129481,5.82,19500,12832,86415
Ms. Janet Barton,Litchfield District Library,108 North Chicago Street,P.O. Box 357,Litchfield,MI,49252,litchfielddistrictlibrary@yahoo.com,5175423887,http://litchfielddl.michlibrary.org/,"M,W,F 10a-6p; Sa 9a-1p",2372,1,42.043824,-84.7584699,3991,8%,46796,50787,21.41,2.83,1160,0.49,0,1090,14369,6.06,2834,1192,17951
Ms. Kathleen L. Monroe,Livonia Public Library,Livonia Civic Center Library,32777 Five Mile Road,Livonia,MI,48154-3045,kmonroe@livonia.lib.mi.us,7344662450,http://livonia.lib.mi.us,"M-Th 9-9; F,Sa 9-5; Su 1-5 (Su hours Labor Day thru Memorial Day)",96942,6,42.3963457,-83.3676518,332048,38%,536053,868101,8.95,2.94,132461,1.37,52376,58429,1182707,12.2,63355,46721,295590
Ms. Julianne M. Kammer,Lois Wagner Memorial Library,35200 Division Road,,Richmond,MI,48062-1380,kammerj@libcoop.net,5867272665,http://www.lwmlibrary.net,M-Th 10-8; F 10-5; Sa 10-2,10360,3,42.8086399,-82.762012,27072,40%,39870,66942,6.46,1.72,2540,0.25,10758,7794,92345,8.91,4440,5190,38848
Mr. John E. Martin,Loutit District Library,407 Columbus Avenue,,Grand Haven,MI,49417-1250,jmartin@loutitlibrary.org,6168425560,http://www.loutitlibrary.org,M-Th 9-9; F 9-6; Sa 9-5; Su 1-5 (Memorial Day-Labor closed Su),35540,5,43.0641419,-86.226613,101225,31%,230269,331494,9.33,2.73,20108,0.57,19183,17964,221107,6.22,42747,14094,121420
Patricia Ganger,Luther Area Public Library,115 State Street,P.O. Box 86,Luther,MI,49656-0086,lutherlibrary@att.net,2317978006,http://www.lutherlibrary.michlibrary.org,"M,W,F 10:30-6; Th 2-6; Sa 10:30-1:30",3654,2,44.0357131,-85.6823772,931,22%,3369,4300,1.18,0.27,0,0,42,43,10527,2.88,4659,1213,16107
Ms. Holly M. Teasdle,Lyon Township Public Library,27005 South Milford Road,,South Lyon,MI,48178-0326,hteasdle@lyon.lib.mi.us,2484378800,http://www.lyon.lib.mi.us,M-Th 10-8; Sa 10-4; Su 12-4 (Open Sunday from Labor Day until Memorial Day),14545,4,42.486412,-83.613818,49571,45%,59705,109276,7.51,2.09,7439,0.51,9051,9288,85147,5.85,11133,5207,52235
Ms. Victoria L. Reinhardt,Lyons Township District Library,240 East Bridge Street,P.O. Box 185,Lyons,MI,48851-0185,lyonslib@hotmail.com,9898553414,,"M,W 11-7; Tu,Th,F 11-4; Sa 9-12 (May 31-Sep 6 M,W 10-6;  Tu,Th,F 10-3; Sa 9-12)",3667,1,42.9820068,-84.9475186,16450,32%,34341,50791,13.85,2.39,950,0.26,0,1400,16000,4.36,7000,2215,21256
Ms. Shelley A. Scott,M. Alice Chapin Memorial Library,120 East Main Street,P.O. Box 549,Marion,MI,49665-0549,marionlibrary@sbcglobal.net,2317432421,,M-F 9-5; Sa 9-1,4198,2,44.1024784,-85.141087,1868,23%,6305,8173,1.95,0.31,1339,0.32,2,56,8940,2.13,4140,2575,26444
Ms. Margaret A. Thomas,MacDonald Public Library,36480 Main Street,,New Baltimore,MI,48047-2509,thomasm@libcoop.net,5867250273,http://www.macdonaldlibrary.org,M-Th 10-8; F 10-5; Sa 10-4; Closed Sundays & holidays,13452,4,42.6801994,-82.734116,37067,41%,52759,89826,6.68,1.87,8761,0.65,11378,13879,63000,4.68,14715,7289,47957
Ms. Anne L. St. Onge,Mackinac Island Public Library,7549 Huron,P.O. Box 903,Mackinac Island,MI,49757-0903,mipl2@mackisland.com,9068473421,,"Tu-Sa 11-5:30 (Jun 1-Sep 1 M,F 11-8:30; Tu,W,Sa 11-5:30)",492,1,45.8498435,-84.6078071,1748,26%,4866,6614,13.44,0.48,1023,2.08,3,26,23400,47.56,5720,975,13826
Ms. Jolene E. Michaels,Mackinaw Area Public Library,528 West Central Avenue,P.O. Box 67,Mackinaw City,MI,49701-0067,mackinaw3@gmail.com,2314365451,http://www.mackinawareapl.michlibrary.org,"M,Tu,Th,F 11-5; W 1-9",4787,2,45.782519,-84.743129,9368,19%,39691,49059,10.25,1.06,4108,0.86,523,256,29780,6.22,5815,1112,46146
Ms. Roslyn F. Yerman,Madison Heights Public Library,240 West 13 Mile Road,,Madison Heights,MI,48071-1804,ryerman@madison-hgts.lib.mi.us,2485887763,http://www.madison-heights.org/departments/library,"M,Tu,Th 10-8 W,F10-5, Sa 11-5",29694,5,42.5203364,-83.1080995,38263,33%,76526,114789,3.87,1.4,7736,0.26,10283,10726,109074,3.67,32725,11433,81863
,Mancelona Township Library,202 West State Street,P.O. Box 499,Mancelona,MI,49659-0499,mancelona.twp.library@gmail.com,2315879451,,"Tu,W,F 10-6; Th 12-8",6405,2,44.9026071,-85.0633151,2081,20%,8582,10663,1.66,0.66,5700,0.89,0,10,10000,1.56,3525,2302,16158
Ms. Heather Sturm,Manchester District Library,912 City Road (M-52),P.O. Box 540,Manchester,MI,48158-0540,hsturm@manchesterlibrary.info,7344288045,http://www.manchesterlibrary.info,M-W 10am-8pm; F 10am-6pm; Sa 10am-2pm; Su 1pm-5pm; Closed on Thursdays,7312,3,42.150242,-84.023047,25085,32%,52242,77327,10.58,2.23,3000,0.41,10715,13591,30246,4.14,9042,3292,34746
Mr. Charles H. Haemker,Manistee County Library,95 Maple Street,,Manistee,MI,49660-1596,admin@manisteelibrary.org,2317232519,http://manisteelibrary.org/,"M-W 10-8; Th,F 10-5; Sa 10-3",22995,4,44.249417,-86.3236569,59317,30%,140818,200135,8.7,1.76,8277,0.36,1781,2096,65000,2.83,30198,5466,113453
Ms. Mary L. Hook,Manistique School & Public Library,Manistique Area Schools,"100 N. Cedar St., Room #31",Manistique,MI,49854-1293,mhook@manistique.k12.mi.us,9063414316,http://www.manistique.k12.mi.us/Library/library.htm,"M,W,Th 8-8; Tu,F 8-4 (Jun 13-Aug 26 M,Th 11:30-8; Tu,W,F 11:30-4)",8344,3,45.9585589,-86.2468986,17016,57%,12629,29645,3.55,1.02,4956,0.59,21,71,40312,4.83,3600,2706,29135
Ms. Marvia J. Nemetz,Maple Rapids Public Library,130 South Maple Avenue,P.O. Box 410,Maple Rapids,MI,48853-0410,mrlibrary@mutualdata.com,9896824464,,"M,W 10-7; F 10-5 ",3996,1,43.1037451,-84.6923539,7048,46%,8347,15395,3.85,1.59,0,0,0,540,11087,2.77,2208,1783,9679
Ms. Christine W. Nofsinger,Marcellus Township Wood Memorial Library,205 East Main Street,P.O. Box 49,Marcellus,MI,49067,cnofsinger@gmail.com,2696469654,http://www.marcelluslibrary.org/,"M,Tu,Th 12-7; W 10-7; F 12-5; Sa 10-2",4101,2,42.0269664,-85.8129004,12894,53%,11294,24188,5.9,0.94,2094,0.51,0,1010,23680,5.77,3687,4018,25802
Ms. Jessica J. Moore,Marlette District Library,3116 Main Street,,Marlette,MI,48453-1234,j.moore@vlc.lib.mi.us,9896352838,http://www.marlettelibrary.org,"M,W,F 9-5; Tu,Th 12-8; Sa 10-2",5241,2,43.3257026,-83.0798662,9197,22%,32130,41327,7.89,1.88,6240,1.19,1341,1619,26500,5.06,9360,3049,21969
Ms. Angela M. Semifero,Marshall District Library,124 West Green Street,,Marshall,MI,49068-1536,semiferoa@marshalldistrictlibrary.org,2697817821,http://www.marshalldistrictlibrary.org/,M-Th 10-8:30; F 10-5:30; Sa 10-3; Su 1-4,14948,4,42.2710695,-84.9593343,60896,37%,105116,166012,11.11,2.53,43780,2.93,7013,5078,176559,11.81,57249,7087,65507
Mr. Robert T. Dickson,Mason County District Library,217 East Ludington Avenue,P.O. Box 549,Ludington,MI,49431-2118,bob@mcdlibrary.org,2318438465,http://www.mcdlibrary.org,"M-W 9-8; Th,F 9-6; Sa 9-5; Su 12-4 (Jun 5-Sep 5 Closed Su)",28646,5,43.9556017,-86.4461137,84955,26%,245089,330044,11.52,3.92,1137,0.04,1168,4735,200000,6.98,46208,14534,84114
Ms. Stephanie L.  Masin,Maud Preston Palenske Memorial Library,500 Market Street,,Saint Joseph,MI,49085-1368,smasin@sjcity.com,2699837167,http://www.stjoseph.lib.mi.us,"M-Th 10-9; F,Sa 10-6; Sun Closed",18393,4,42.10712,-86.484849,76700,38%,126889,203589,11.07,1.73,26120,1.42,2895,4788,143593,7.81,25272,9783,117847
Ms. Jill L. Fox,Mayville District Public Library,6090 Fulton Street,P.O. Box 440,Mayville,MI,48744-0440,jill@mayvillelibrary.org,9898436522,http://www.mayvillelibrary.org,Tu 10-8; W-F 10-6; Sa 10-2,5160,2,43.335236,-83.3526952,10293,24%,32840,43133,8.36,1.9,780,0.15,4352,1603,15554,3.01,7777,4459,22655
Ms. Diane J. Eisenga,McBain Community Library,107 East Maple Street,,McBain,MI,49657-9672,deisenga@mcbain.org,2318258330,http://www.mcbain.org,"Sept-May M,Tu,Th 8:30-7; W 8:30-6; F8:30-4; Sa 9-1 Summer Hours: June 1-Labor Day M,Tu,W,TH 11-6; F 11-4; Sa 91, Non-school days open at 11.",5841,2,44.1938243,-85.2104158,22400,42%,30922,53322,9.13,2.74,2521,0.43,96,650,52625,9.01,1560,3729,19441
Ms. Judith Berg,McMillan Township Library,200 Cedar Street,P.O. Box 49,Ewen,MI,49925-0049,jcberg@charter.net,9069882515,,"Tu,F 10:30-7; Th 11-5",2440,1,46.5360261,-89.2814719,3251,15%,18951,22202,9.1,1.29,1633,0.67,41,26,18933,7.76,726,326,17204
Ms. Kim L. Foghino,Mendon Township Library,Township Of Mendon,314 West Main Street,Mendon,MI,49072,mendon@monroe.lib.mi.us,2694964865,http://woodlands.lib.mi.us/mendon/index.html,"Tu,W 10-5; Th 12-7; F 10-5; Sa 10-2",4730,2,42.0066689,-85.4466637,4754,32%,10228,14982,3.17,0.43,1322,0.28,0,401,13743,2.91,5242,2653,34474
Ms. Patricia F. Cheski,Menominee County Library,S319 Railroad Street,P.O. Box 128,Stephenson,MI,49887-0128,mcl@uproc.lib.mi.us,9067536923,http://www.uproc.lib.mi.us/Menominee,"M 9-1; Tu,W, Th, F 8-5; Sa 9-1",14384,4,45.4171817,-87.6102254,27521,35%,50016,77537,5.39,1.54,3203,0.22,1204,792,42384,2.95,17153,4203,50198
Ms. Rochelle E. Siler,Merrill District Library,321 West Saginaw,PO Box 97,Merrill,MI,48637-0729,mer_ill@yahoo.com,9896437300,http://www.merrilllibrary.org/,"M,W 11-7:00; Tu,Th 11-4:30; Sa 11-1",3450,1,43.4097531,-84.3331645,1672,15%,9350,11022,3.19,0.65,1550,0.45,730,1377,15000,4.35,8100,1287,16928
